scaffold,position,start,end,midpoint,sites,sitesOverMinExD,ABBA,BABA,D,fG,fhom,fd
HE670214,57500,55001,60001,57501,3729,2831,NA,NA,NA,NA,NA,NA
HE670214,62500,60001,65001,62501,4978,4786,NA,NA,NA,NA,NA,NA
HE670214,67500,65001,70001,67501,4947,4903,NA,NA,NA,NA,NA,NA
HE670214,72500,70001,75001,72501,4152,3760,NA,NA,NA,NA,NA,NA
HE670214,77500,75001,80001,77501,2847,2611,NA,NA,NA,NA,NA,NA
HE670214,82500,80001,85001,82501,4962,4925,NA,NA,NA,NA,NA,NA
HE670214,87500,85001,90001,87501,4986,4835,NA,NA,NA,NA,NA,NA
HE670214,92500,90001,95001,92501,4929,4748,NA,NA,NA,NA,NA,NA
HE670214,97500,95001,100001,97501,4993,4878,NA,NA,NA,NA,NA,NA
HE670214,102500,100001,105001,102501,4933,4712,NA,NA,NA,NA,NA,NA
HE670214,107500,105001,110001,107501,4969,4876,NA,NA,NA,NA,NA,NA
HE670214,112500,110001,115001,112501,4805,4563,NA,NA,NA,NA,NA,NA
HE670214,117500,115001,120001,116142,1684,1013,NA,NA,NA,NA,NA,NA
HE670214,122500,120001,125001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670212,2500,1,5001,2555,3632,2828,NA,NA,NA,NA,NA,NA
HE670212,7500,5001,10001,7501,4142,3739,NA,NA,NA,NA,NA,NA
HE670212,12500,10001,15001,12157,3367,2461,NA,NA,NA,NA,NA,NA
HE670212,17500,15001,20001,16121,2046,1908,NA,NA,NA,NA,NA,NA
HE670212,22500,20001,25001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670210,2500,1,5001,2501,4938,4265,NA,NA,NA,NA,NA,NA
HE670210,7500,5001,10001,7501,4979,4910,NA,NA,NA,NA,NA,NA
HE670210,12500,10001,15001,10598,1193,1190,NA,NA,NA,NA,NA,NA
HE670210,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670208,2500,1,5001,1396,1602,1323,NA,NA,NA,NA,NA,NA
HE670208,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670206,2500,1,5001,1646,1787,860,0.0,0.0,NA,NA,NA,NA
HE670206,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670204,2500,1,5001,2545,4902,4760,NA,NA,NA,NA,NA,NA
HE670204,7500,5001,10001,7501,4986,4845,NA,NA,NA,NA,NA,NA
HE670204,12500,10001,15001,11581,3145,3087,NA,NA,NA,NA,NA,NA
HE670204,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670202,2500,1,5001,2567,4767,4390,NA,NA,NA,NA,NA,NA
HE670202,7500,5001,10001,7501,4993,4874,NA,NA,NA,NA,NA,NA
HE670202,12500,10001,15001,12501,4997,4858,NA,NA,NA,NA,NA,NA
HE670202,17500,15001,20001,17501,4904,4801,NA,NA,NA,NA,NA,NA
HE670202,22500,20001,25001,20206,405,NA,NA,NA,NA,NA,NA,NA
HE670200,2500,1,5001,2501,3699,2949,NA,NA,NA,NA,NA,NA
HE670200,7500,5001,10001,7501,4945,4808,NA,NA,NA,NA,NA,NA
HE670200,12500,10001,15001,12501,4469,3713,NA,NA,NA,NA,NA,NA
HE670200,17500,15001,20001,17383,4437,3289,NA,NA,NA,NA,NA,NA
HE670200,22500,20001,25001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670198,2500,1,5001,2501,4879,4225,NA,NA,NA,NA,NA,NA
HE670198,7500,5001,10001,6531,2878,2704,NA,NA,NA,NA,NA,NA
HE670198,12500,10001,15001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670196,2500,1,5001,2042,2918,2571,NA,NA,NA,NA,NA,NA
HE670196,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670194,2500,1,5001,2507,4421,3852,NA,NA,NA,NA,NA,NA
HE670194,7500,5001,10001,5829,1600,1547,NA,NA,NA,NA,NA,NA
HE670194,12500,10001,15001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670192,2500,1,5001,2327,3663,2752,NA,NA,NA,NA,NA,NA
HE670192,7500,5001,10001,8769,2289,1775,NA,NA,NA,NA,NA,NA
HE670192,12500,10001,15001,10519,916,NA,NA,NA,NA,NA,NA,NA
HE670190,2500,1,5001,2502,4865,4730,NA,NA,NA,NA,NA,NA
HE670190,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670188,2500,1,5001,2503,4360,4062,NA,NA,NA,NA,NA,NA
HE670188,7500,5001,10001,7501,4837,4526,NA,NA,NA,NA,NA,NA
HE670188,12500,10001,15001,10320,603,NA,NA,NA,NA,NA,NA,NA
HE670186,2500,1,5001,2534,4853,4558,NA,NA,NA,NA,NA,NA
HE670186,7500,5001,10001,7501,4961,4886,NA,NA,NA,NA,NA,NA
HE670186,12500,10001,15001,12501,4871,4790,NA,NA,NA,NA,NA,NA
HE670186,17500,15001,20001,17501,4904,3830,NA,NA,NA,NA,NA,NA
HE670186,22500,20001,25001,22501,4925,4803,NA,NA,NA,NA,NA,NA
HE670186,27500,25001,30001,27501,4969,4837,NA,NA,NA,NA,NA,NA
HE670186,32500,30001,35001,32501,4992,4895,NA,NA,NA,NA,NA,NA
HE670186,37500,35001,40001,36547,3077,2800,NA,NA,NA,NA,NA,NA
HE670186,42500,40001,45001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670184,2500,1,5001,2499,4531,3911,NA,NA,NA,NA,NA,NA
HE670184,7500,5001,10001,7501,4866,4284,NA,NA,NA,NA,NA,NA
HE670184,12500,10001,15001,12298,2920,2398,NA,NA,NA,NA,NA,NA
HE670184,17500,15001,20001,16248,2334,2175,NA,NA,NA,NA,NA,NA
HE670184,22500,20001,25001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670182,2500,1,5001,2501,4943,4795,NA,NA,NA,NA,NA,NA
HE670182,7500,5001,10001,7501,4471,3980,NA,NA,NA,NA,NA,NA
HE670182,12500,10001,15001,12501,4979,4882,NA,NA,NA,NA,NA,NA
HE670182,17500,15001,20001,17501,4686,4475,NA,NA,NA,NA,NA,NA
HE670182,22500,20001,25001,22501,3873,3615,NA,NA,NA,NA,NA,NA
HE670182,27500,25001,30001,27501,4969,4868,NA,NA,NA,NA,NA,NA
HE670182,32500,30001,35001,32501,2825,1459,NA,NA,NA,NA,NA,NA
HE670182,37500,35001,40001,37133,3991,3349,NA,NA,NA,NA,NA,NA
HE670182,42500,40001,45001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670180,2500,1,5001,2526,4771,3981,NA,NA,NA,NA,NA,NA
HE670180,7500,5001,10001,7501,4935,4783,NA,NA,NA,NA,NA,NA
HE670180,12500,10001,15001,12501,4865,4446,NA,NA,NA,NA,NA,NA
HE670180,17500,15001,20001,17501,4985,4904,NA,NA,NA,NA,NA,NA
HE670180,22500,20001,25001,21113,2183,2148,NA,NA,NA,NA,NA,NA
HE670180,27500,25001,30001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670178,2500,1,5001,2501,4841,4382,NA,NA,NA,NA,NA,NA
HE670178,7500,5001,10001,7501,4598,4008,NA,NA,NA,NA,NA,NA
HE670178,12500,10001,15001,12501,4892,4699,NA,NA,NA,NA,NA,NA
HE670178,17500,15001,20001,15318,620,NA,NA,NA,NA,NA,NA,NA
HE670176,2500,1,5001,2501,4370,4263,NA,NA,NA,NA,NA,NA
HE670176,7500,5001,10001,7501,4663,4430,NA,NA,NA,NA,NA,NA
HE670176,12500,10001,15001,12501,4956,4860,NA,NA,NA,NA,NA,NA
HE670176,17500,15001,20001,17501,4945,4879,NA,NA,NA,NA,NA,NA
HE670176,22500,20001,25001,20667,1327,1253,NA,NA,NA,NA,NA,NA
HE670176,27500,25001,30001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670174,2500,1,5001,2524,4851,4379,NA,NA,NA,NA,NA,NA
HE670174,7500,5001,10001,7497,4525,4113,NA,NA,NA,NA,NA,NA
HE670174,12500,10001,15001,12252,4303,3892,NA,NA,NA,NA,NA,NA
HE670174,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670172,2500,1,5001,2539,4476,4073,NA,NA,NA,NA,NA,NA
HE670172,7500,5001,10001,7501,4895,4678,NA,NA,NA,NA,NA,NA
HE670172,12500,10001,15001,12501,4589,4144,NA,NA,NA,NA,NA,NA
HE670172,17500,15001,20001,17501,4878,4626,NA,NA,NA,NA,NA,NA
HE670172,22500,20001,25001,22501,4938,4512,NA,NA,NA,NA,NA,NA
HE670172,27500,25001,30001,27501,4776,4558,NA,NA,NA,NA,NA,NA
HE670172,32500,30001,35001,30069,136,NA,NA,NA,NA,NA,NA,NA
HE670170,2500,1,5001,2501,4919,4775,NA,NA,NA,NA,NA,NA
HE670170,7500,5001,10001,7501,4951,4868,NA,NA,NA,NA,NA,NA
HE670170,12500,10001,15001,12501,4839,4788,NA,NA,NA,NA,NA,NA
HE670170,17500,15001,20001,17501,4662,3953,NA,NA,NA,NA,NA,NA
HE670170,22500,20001,25001,22501,4981,4889,NA,NA,NA,NA,NA,NA
HE670170,27500,25001,30001,27501,4992,4953,NA,NA,NA,NA,NA,NA
HE670170,32500,30001,35001,32501,4224,3460,NA,NA,NA,NA,NA,NA
HE670170,37500,35001,40001,37501,4944,4717,NA,NA,NA,NA,NA,NA
HE670170,42500,40001,45001,42501,4982,4963,NA,NA,NA,NA,NA,NA
HE670170,47500,45001,50001,47501,4940,4665,NA,NA,NA,NA,NA,NA
HE670170,52500,50001,55001,52501,4864,4781,NA,NA,NA,NA,NA,NA
HE670170,57500,55001,60001,57501,4967,4661,NA,NA,NA,NA,NA,NA
HE670170,62500,60001,65001,62501,2539,2197,NA,NA,NA,NA,NA,NA
HE670170,67500,65001,70001,67486,4775,3644,NA,NA,NA,NA,NA,NA
HE670170,72500,70001,75001,72939,4097,3786,NA,NA,NA,NA,NA,NA
HE670170,77500,75001,80001,75536,970,NA,NA,NA,NA,NA,NA,NA
HE670168,2500,1,5001,776,1526,1443,NA,NA,NA,NA,NA,NA
HE670168,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670166,2500,1,5001,776,1445,1001,NA,NA,NA,NA,NA,NA
HE670166,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670164,2500,1,5001,2788,4360,3515,NA,NA,NA,NA,NA,NA
HE670164,7500,5001,10001,7501,4904,4662,NA,NA,NA,NA,NA,NA
HE670164,12500,10001,15001,12501,4928,4409,NA,NA,NA,NA,NA,NA
HE670164,17500,15001,20001,15460,909,NA,NA,NA,NA,NA,NA,NA
HE670162,2500,1,5001,1235,1991,1159,NA,NA,NA,NA,NA,NA
HE670162,7500,5001,10001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670160,2500,1,5001,2501,4965,4849,NA,NA,NA,NA,NA,NA
HE670160,7500,5001,10001,7501,4738,4011,NA,NA,NA,NA,NA,NA
HE670160,12500,10001,15001,11799,3505,2923,NA,NA,NA,NA,NA,NA
HE670160,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670158,2500,1,5001,2501,4865,4641,NA,NA,NA,NA,NA,NA
HE670158,7500,5001,10001,7501,4663,3750,NA,NA,NA,NA,NA,NA
HE670158,12500,10001,15001,12501,4948,4851,NA,NA,NA,NA,NA,NA
HE670158,17500,15001,20001,17216,4371,3903,NA,NA,NA,NA,NA,NA
HE670158,22500,20001,25001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670156,2500,1,5001,2513,4801,4155,NA,NA,NA,NA,NA,NA
HE670156,7500,5001,10001,7501,4993,4691,NA,NA,NA,NA,NA,NA
HE670156,12500,10001,15001,12501,4995,4910,NA,NA,NA,NA,NA,NA
HE670156,17500,15001,20001,17501,4633,3522,NA,NA,NA,NA,NA,NA
HE670156,22500,20001,25001,22501,4786,4402,NA,NA,NA,NA,NA,NA
HE670156,27500,25001,30001,27501,4981,4863,NA,NA,NA,NA,NA,NA
HE670156,32500,30001,35001,32501,4965,4887,NA,NA,NA,NA,NA,NA
HE670156,37500,35001,40001,37501,3364,2743,NA,NA,NA,NA,NA,NA
HE670156,42500,40001,45001,42501,4993,4972,NA,NA,NA,NA,NA,NA
HE670156,47500,45001,50001,47472,4796,3860,NA,NA,NA,NA,NA,NA
HE670156,52500,50001,55001,52744,4334,4107,NA,NA,NA,NA,NA,NA
HE670156,57500,55001,60001,55449,872,NA,NA,NA,NA,NA,NA,NA
HE670156,62500,60001,65001,62513,4903,4774,NA,NA,NA,NA,NA,NA
HE670156,67500,65001,70001,67501,4978,4906,NA,NA,NA,NA,NA,NA
HE670156,72500,70001,75001,72501,4823,4314,NA,NA,NA,NA,NA,NA
HE670156,77500,75001,80001,77501,4235,3190,NA,NA,NA,NA,NA,NA
HE670156,82500,80001,85001,82379,4571,3990,NA,NA,NA,NA,NA,NA
HE670156,87500,85001,90001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670154,2500,1,5001,2687,4474,4164,NA,NA,NA,NA,NA,NA
HE670154,7500,5001,10001,7501,4866,4714,NA,NA,NA,NA,NA,NA
HE670154,12500,10001,15001,12501,4966,4823,NA,NA,NA,NA,NA,NA
HE670154,17500,15001,20001,15203,400,NA,NA,NA,NA,NA,NA,NA
HE670152,2500,1,5001,2628,4549,3914,NA,NA,NA,NA,NA,NA
HE670152,7500,5001,10001,7477,4929,4856,NA,NA,NA,NA,NA,NA
HE670152,12500,10001,15001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670150,2500,1,5001,2524,4954,4332,NA,NA,NA,NA,NA,NA
HE670150,7500,5001,10001,7501,4984,4947,NA,NA,NA,NA,NA,NA
HE670150,12500,10001,15001,12501,4993,4283,NA,NA,NA,NA,NA,NA
HE670150,17500,15001,20001,17501,4895,3927,NA,NA,NA,NA,NA,NA
HE670150,22500,20001,25001,22501,4303,3752,NA,NA,NA,NA,NA,NA
HE670150,27500,25001,30001,27501,4884,4742,NA,NA,NA,NA,NA,NA
HE670150,32500,30001,35001,32501,4959,4914,NA,NA,NA,NA,NA,NA
HE670150,37500,35001,40001,37137,4239,4026,NA,NA,NA,NA,NA,NA
HE670150,42500,40001,45001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670148,2500,1,5001,2501,4728,4313,NA,NA,NA,NA,NA,NA
HE670148,7500,5001,10001,7501,4871,4487,NA,NA,NA,NA,NA,NA
HE670148,12500,10001,15001,11195,2338,2247,NA,NA,NA,NA,NA,NA
HE670148,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670146,2500,1,5001,2615,4140,3456,NA,NA,NA,NA,NA,NA
HE670146,7500,5001,10001,6153,2155,1915,NA,NA,NA,NA,NA,NA
HE670146,12500,10001,15001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670144,2500,1,5001,2508,4446,4161,NA,NA,NA,NA,NA,NA
HE670144,7500,5001,10001,7501,4626,4372,NA,NA,NA,NA,NA,NA
HE670144,12500,10001,15001,12501,4898,4745,NA,NA,NA,NA,NA,NA
HE670144,17500,15001,20001,17501,4900,4482,NA,NA,NA,NA,NA,NA
HE670144,22500,20001,25001,22501,3739,3423,NA,NA,NA,NA,NA,NA
HE670144,27500,25001,30001,27501,4877,4577,NA,NA,NA,NA,NA,NA
HE670144,32500,30001,35001,32494,4239,3835,NA,NA,NA,NA,NA,NA
HE670144,37500,35001,40001,37511,4621,4530,NA,NA,NA,NA,NA,NA
HE670144,42500,40001,45001,42501,4966,4790,NA,NA,NA,NA,NA,NA
HE670144,47500,45001,50001,47501,4894,4107,NA,NA,NA,NA,NA,NA
HE670144,52500,50001,55001,52501,4854,4627,NA,NA,NA,NA,NA,NA
HE670144,57500,55001,60001,55937,1845,1785,NA,NA,NA,NA,NA,NA
HE670144,62500,60001,65001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670142,2500,1,5001,2501,4944,4781,NA,NA,NA,NA,NA,NA
HE670142,7500,5001,10001,7501,4974,4912,NA,NA,NA,NA,NA,NA
HE670142,12500,10001,15001,12501,4883,4570,NA,NA,NA,NA,NA,NA
HE670142,17500,15001,20001,17501,4962,4807,NA,NA,NA,NA,NA,NA
HE670142,22500,20001,25001,20642,1193,1114,NA,NA,NA,NA,NA,NA
HE670142,27500,25001,30001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670140,2500,1,5001,2519,4934,4695,NA,NA,NA,NA,NA,NA
HE670140,7500,5001,10001,7501,4984,4928,NA,NA,NA,NA,NA,NA
HE670140,12500,10001,15001,12501,4958,4911,NA,NA,NA,NA,NA,NA
HE670140,17500,15001,20001,17501,4709,4690,NA,NA,NA,NA,NA,NA
HE670140,22500,20001,25001,22501,4973,4892,NA,NA,NA,NA,NA,NA
HE670140,27500,25001,30001,27501,4992,4968,NA,NA,NA,NA,NA,NA
HE670140,32500,30001,35001,32501,4993,4683,NA,NA,NA,NA,NA,NA
HE670140,37500,35001,40001,37501,4969,4855,NA,NA,NA,NA,NA,NA
HE670140,42500,40001,45001,42501,4178,4083,NA,NA,NA,NA,NA,NA
HE670140,47500,45001,50001,46759,3499,3412,NA,NA,NA,NA,NA,NA
HE670140,52500,50001,55001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670138,2500,1,5001,2631,4626,4548,NA,NA,NA,NA,NA,NA
HE670138,7500,5001,10001,7501,4918,4841,NA,NA,NA,NA,NA,NA
HE670138,12500,10001,15001,12137,4198,4088,NA,NA,NA,NA,NA,NA
HE670138,17500,15001,20001,17512,3308,3070,NA,NA,NA,NA,NA,NA
HE670138,22500,20001,25001,22501,4595,4145,NA,NA,NA,NA,NA,NA
HE670138,27500,25001,30001,27501,4927,4308,NA,NA,NA,NA,NA,NA
HE670138,32500,30001,35001,32501,4985,4950,NA,NA,NA,NA,NA,NA
HE670138,37500,35001,40001,37501,4962,4734,NA,NA,NA,NA,NA,NA
HE670138,42500,40001,45001,41005,1973,1948,NA,NA,NA,NA,NA,NA
HE670138,47500,45001,50001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670136,2500,1,5001,2524,4857,3906,NA,NA,NA,NA,NA,NA
HE670136,7500,5001,10001,7501,4944,4386,NA,NA,NA,NA,NA,NA
HE670136,12500,10001,15001,11678,3208,3140,NA,NA,NA,NA,NA,NA
HE670136,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670134,2500,1,5001,2554,4416,3951,NA,NA,NA,NA,NA,NA
HE670134,7500,5001,10001,7501,4950,4537,NA,NA,NA,NA,NA,NA
HE670134,12500,10001,15001,11976,3612,3013,NA,NA,NA,NA,NA,NA
HE670134,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670132,2500,1,5001,2501,4439,4040,NA,NA,NA,NA,NA,NA
HE670132,7500,5001,10001,7507,4496,4091,NA,NA,NA,NA,NA,NA
HE670132,12500,10001,15001,12501,4990,4920,NA,NA,NA,NA,NA,NA
HE670132,17500,15001,20001,17501,4953,4765,NA,NA,NA,NA,NA,NA
HE670132,22500,20001,25001,21466,2923,2859,NA,NA,NA,NA,NA,NA
HE670132,27500,25001,30001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670130,2500,1,5001,2501,4866,4405,NA,NA,NA,NA,NA,NA
HE670130,7500,5001,10001,7501,4902,4555,NA,NA,NA,NA,NA,NA
HE670130,12500,10001,15001,12501,3656,3534,NA,NA,NA,NA,NA,NA
HE670130,17500,15001,20001,17501,4942,4574,NA,NA,NA,NA,NA,NA
HE670130,22500,20001,25001,22383,3971,3261,NA,NA,NA,NA,NA,NA
HE670130,27500,25001,30001,25085,136,NA,NA,NA,NA,NA,NA,NA
HE670128,2500,1,5001,2532,4095,3358,NA,NA,NA,NA,NA,NA
HE670128,7500,5001,10001,7501,4924,4542,NA,NA,NA,NA,NA,NA
HE670128,12500,10001,15001,11386,2065,1586,NA,NA,NA,NA,NA,NA
HE670128,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670123,2500,1,5001,2868,4071,3626,NA,NA,NA,NA,NA,NA
HE670123,7500,5001,10001,7501,4910,4753,NA,NA,NA,NA,NA,NA
HE670123,12500,10001,15001,12349,4061,3070,NA,NA,NA,NA,NA,NA
HE670123,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670121,2500,1,5001,2502,3555,3309,NA,NA,NA,NA,NA,NA
HE670121,7500,5001,10001,7501,4793,4469,NA,NA,NA,NA,NA,NA
HE670121,12500,10001,15001,12501,4871,3494,NA,NA,NA,NA,NA,NA
HE670121,17500,15001,20001,17501,4913,4603,NA,NA,NA,NA,NA,NA
HE670121,22500,20001,25001,22501,3454,2390,NA,NA,NA,NA,NA,NA
HE670121,27500,25001,30001,27501,4991,4978,NA,NA,NA,NA,NA,NA
HE670121,32500,30001,35001,32501,4972,4614,NA,NA,NA,NA,NA,NA
HE670121,37500,35001,40001,37501,4949,4892,NA,NA,NA,NA,NA,NA
HE670121,42500,40001,45001,42501,4144,3770,NA,NA,NA,NA,NA,NA
HE670121,47500,45001,50001,47501,4974,4949,NA,NA,NA,NA,NA,NA
HE670121,52500,50001,55001,52501,4975,4897,NA,NA,NA,NA,NA,NA
HE670121,57500,55001,60001,57501,4948,4582,NA,NA,NA,NA,NA,NA
HE670121,62500,60001,65001,60489,969,NA,NA,NA,NA,NA,NA,NA
HE670119,2500,1,5001,2517,3990,3000,NA,NA,NA,NA,NA,NA
HE670119,7500,5001,10001,7501,4971,4922,NA,NA,NA,NA,NA,NA
HE670119,12500,10001,15001,12479,4433,3173,NA,NA,NA,NA,NA,NA
HE670119,17500,15001,20001,17585,502,NA,NA,NA,NA,NA,NA,NA
HE670119,22500,20001,25001,22501,4937,4784,NA,NA,NA,NA,NA,NA
HE670119,27500,25001,30001,27501,4997,4956,NA,NA,NA,NA,NA,NA
HE670119,32500,30001,35001,32501,3842,2939,NA,NA,NA,NA,NA,NA
HE670119,37500,35001,40001,37499,4847,4516,NA,NA,NA,NA,NA,NA
HE670119,42500,40001,45001,42501,4109,2112,NA,NA,NA,NA,NA,NA
HE670119,47500,45001,50001,47501,4964,4933,NA,NA,NA,NA,NA,NA
HE670119,52500,50001,55001,52501,4806,4645,NA,NA,NA,NA,NA,NA
HE670119,57500,55001,60001,57501,4957,4706,NA,NA,NA,NA,NA,NA
HE670119,62500,60001,65001,62501,4818,4677,NA,NA,NA,NA,NA,NA
HE670119,67500,65001,70001,67501,4782,4717,NA,NA,NA,NA,NA,NA
HE670119,72500,70001,75001,71903,3751,3673,NA,NA,NA,NA,NA,NA
HE670119,77500,75001,80001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670117,2500,1,5001,2696,3848,3398,NA,NA,NA,NA,NA,NA
HE670117,7500,5001,10001,7501,4899,4451,NA,NA,NA,NA,NA,NA
HE670117,12500,10001,15001,12501,4502,3303,NA,NA,NA,NA,NA,NA
HE670117,17500,15001,20001,17501,3953,2697,NA,NA,NA,NA,NA,NA
HE670117,22500,20001,25001,22499,4839,4652,NA,NA,NA,NA,NA,NA
HE670117,27500,25001,30001,27502,4926,4563,NA,NA,NA,NA,NA,NA
HE670117,32500,30001,35001,32501,4535,4306,NA,NA,NA,NA,NA,NA
HE670117,37500,35001,40001,37501,4946,4832,NA,NA,NA,NA,NA,NA
HE670117,42500,40001,45001,42465,4092,3686,NA,NA,NA,NA,NA,NA
HE670117,47500,45001,50001,47518,4482,4224,NA,NA,NA,NA,NA,NA
HE670117,52500,50001,55001,52501,4978,4705,NA,NA,NA,NA,NA,NA
HE670117,57500,55001,60001,56631,2100,1527,NA,NA,NA,NA,NA,NA
HE670117,62500,60001,65001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670115,2500,1,5001,2501,4520,4084,NA,NA,NA,NA,NA,NA
HE670115,7500,5001,10001,7501,4975,4789,NA,NA,NA,NA,NA,NA
HE670115,12500,10001,15001,12501,4962,4830,NA,NA,NA,NA,NA,NA
HE670115,17500,15001,20001,16747,3406,3170,NA,NA,NA,NA,NA,NA
HE670115,22500,20001,25001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670113,2500,1,5001,2501,4964,4672,NA,NA,NA,NA,NA,NA
HE670113,7500,5001,10001,6860,3631,3431,NA,NA,NA,NA,NA,NA
HE670113,12500,10001,15001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670111,2500,1,5001,2501,4989,4889,NA,NA,NA,NA,NA,NA
HE670111,7500,5001,10001,7501,4928,4695,NA,NA,NA,NA,NA,NA
HE670111,12500,10001,15001,12501,3609,2786,NA,NA,NA,NA,NA,NA
HE670111,17500,15001,20001,17501,4857,4201,NA,NA,NA,NA,NA,NA
HE670111,22500,20001,25001,22501,4970,4712,NA,NA,NA,NA,NA,NA
HE670111,27500,25001,30001,25995,1924,1588,NA,NA,NA,NA,NA,NA
HE670111,32500,30001,35001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670109,2500,1,5001,2501,4802,4599,NA,NA,NA,NA,NA,NA
HE670109,7500,5001,10001,7501,4670,3821,NA,NA,NA,NA,NA,NA
HE670109,12500,10001,15001,11473,2271,1906,NA,NA,NA,NA,NA,NA
HE670109,17500,15001,20001,NA,0,NA,NA,NA,NA,NA,NA,NA
HE670107,2500,1,5001,2522,4681,3806,NA,NA,NA,NA,NA,NA
HE670107,7500,5001,10001,7501,4913,4217,NA,NA,NA,NA,NA,NA
HE670107,12500,10001,15001,11805,1010,739,NA,NA,NA,NA,NA,NA
HE670107,17500,15001,20001,15012,9,NA,NA,NA,NA,NA,NA,NA
HE670105,2500,1,5001,2501,4995,4963,NA,NA,NA,NA,NA,NA
HE670105,7500,5001,10001,7501,4983,4879,NA,NA,NA,NA,NA,NA
HE670105,12500,10001,15001,12501,4756,4507,NA,NA,NA,NA,NA,NA
HE670105,17500,15001,20001,15084,160,NA,NA,NA,NA,NA,NA,NA
HE670101,2500,1,5001,2602,4652,4142,NA,NA,NA,NA,NA,NA
HE670101,7500,5001,10001,7501,4916,4362,NA,NA,NA,NA,NA,NA
HE670101,12500,10001,15001,12501,4953,4526,NA,NA,NA,NA,NA,NA
HE670101,17500,15001,20001,17501,4917,4682,NA,NA,NA,NA,NA,NA
HE670101,22500,20001,25001,22501,4912,4692,NA,NA,NA,NA,NA,NA
HE670101,27500,25001,30001,27501,4973,4854,NA,NA,NA,NA,NA,NA
HE670101,32500,30001,35001,32501,4590,4416,NA,NA,NA,NA,NA,NA
HE670101,37500,35001,40001,37501,4814,4679,NA,NA,NA,NA,NA,NA
HE670101,42500,40001,45001,42501,4140,3904,NA,NA,NA,NA,NA,NA
HE670101,47500,45001,50001,47501,3844,3746,NA,NA,NA,NA,NA,NA
HE670101,52500,50001,55001,52501,4951,4791,NA,NA,NA,NA,NA,NA
HE670101,57500,55001,60001,57501,4948,4828,NA,NA,NA,NA,NA,NA
HE670101,62500,60001,65001,62501,4995,4911,NA,NA,NA,NA,NA,NA
HE670101,67500,65001,70001,67501,4998,4985,NA,NA,NA,NA,NA,NA
HE670101,72500,70001,75001,72501,5000,4998,NA,NA,NA,NA,NA,NA
HE670101,77500,75001,80001,77501,4971,4955,NA,NA,NA,NA,NA,NA
HE670101,82500,80001,85001,82458,2720,1529,NA,NA,NA,NA,NA,NA
HE670101,87500,85001,90001,87576,4756,4441,NA,NA,NA,NA,NA,NA
HE670101,92500,90001,95001,90224,444,NA,NA,NA,NA,NA,NA,NA
HE670099,2500,1,5001,2502,4895,4567,NA,NA,NA,NA,NA,NA
HE670099,7500,5001,10001,7501,4845,4636,NA,NA,NA,NA,NA,NA
HE670099,12500,10001,15001,12501,4955,4458,NA,NA,NA,NA,NA,NA
HE670099,17500,15001,20001,15805,1597,1563,NA,NA,NA,NA,NA,NA
